,date,text
177,"May 18, 2022","Signs are going up, all thanks to some of our wonderful volunteers Ken, Joe, and Tom! 

Also, we will be at the Hazel Dell Parade this weekend and would love for you to walk with us! Please reach out via DM or to madeleine@marieforcongress.com if you’d like to join!"
178,"May 15, 2022",I am so tired of hearing the #InfantFormula shortage is a woman’s issue…. Four major companies control 90 percent of the infant formula supply.
179,"May 15, 2022","Ask any economist, this kind of market consolidation is dangerous for consumers everywhere, it just happens that these “consumers” are our most vulnerable children."
180,"May 10, 2022","I’m honored to receive the endorsement of Rep. Sharon Wylie (49th LD). Sharon has been a leader in the fight for economic, healthcare, and energy reform. I’m fighting hard to join her in this critical work in Congress for WA-03!"
181,"May 8, 2022","Happy #Mothersday! The truth is, having a child has lit a fire under me like I’ve never experienced. I’m running for Congress so my son can grow up in an America where the playing field is level, where our rights are respected, and every child has a bright future."
182,"May 5, 2022","What a powerful message today from 
@Shut_downAmazon
 in the Senate. I stand with workers’ rights to unionize for fairer pay and better conditions— we need legislation like the PRO Act to hold corporations accountable for retaliating against union organizers."
183,"May 2, 2022",It’s clear #SCOTUS respects neither precedent nor women’s basic right to bodily autonomy. It’s more critical than ever that mothers like me fight for our right to determine our future. We must protect our freedoms & stop politicians from taking rights away. Yours could be next.
184,"Apr 25, 2022","I’m honored to have the endorsement of Hon. Don Bonker, distinguished former Congressman for WA-03. During his time in public service, he was a champion for working families and the environment. I hope to carry on his legacy representing the same district he once did. #FlipWA03"
185,"Apr 24, 2022","The Flint water crisis began 8 years ago, and the city is still recovering. Officials are finally being held accountable and the city’s pipes are almost entirely replaced, but the damage done to residents’ trust in their government is irreparable. #CleanWaterForAll"
186,"Apr 23, 2022","I am honored to have met 
@POTUS
 Biden, on his first trip to the Northwest since being elected. I told him that I own an automotive shop a mile and a half from where we stood -- and I thanked him for the PPP loans that saved jobs at our shop and across the state."
187,"Apr 23, 2022","Then, I told 
@POTUS
 that I'm running for Congress in southwest Washington to be a voice for small business owners and workers like me. I could tell he knew I meant it -- I'm going to #FlipWA03 Are you with me? http://marieforcongress.com"
188,"Apr 22, 2022","Months after we built our home, the Eagle Creek wildfire jumped the Columbia River a couple miles away. We packed to evacuate and held our breath while firefighters battled the fire. We need a Congress who personally understands the dire climate situation we face. #EarthDay2022"
189,"Apr 21, 2022","Yesterday, I was excited to join the ribbon-cutting ceremony for the Underwood Conservation District’s Farm Tool Library! I’m proud to work with my neighbors to preserve our natural resources and learn sustainable gardening practices. Local community action is so important."
190,"Apr 18, 2022","Last year, I paid more in taxes than Jeff Bezos, the second-richest person in the country – you read that right. This system doesn’t work for everyday folks. Stand with me to demand a fair tax code that forces the ultra-wealthy to pay their fair share: https://secure.ngpvan.com/rpEHsxFarEiS39oH9kgHlQ2"
191,"Apr 18, 2022","Like many moms, I've suffered through the heartbreak of miscarriage – imagine the horror of compounding that with being thrown in JAIL. Mothers deserve autonomy, not a police state."
192,"Apr 15, 2022",It’s no secret: big corporations have way too much influence in our government. My campaign to #FlipWA03 is run by and for working Washingtonians. We’ve set a goal of hitting 100 contributions TODAY to prove our grassroots strength. Will you pitch in?
193,"Apr 13, 2022","We haven’t seen late-season snow like this in decades - and especially not at this level! It’s a clear reminder of the weather rollercoaster brought on by climate change, and how it impacts our infrastructure and way of life. I hope you are all staying warm and safe this week!"
194,"Apr 8, 2022",History made 💪🏛 Ketanji Brown Jackson will be a pivotal voice protecting reproductive healthcare on the nation’s highest court. Let’s meet this moment with a surge of grassroots support. Join me here: https://bit.ly/3DSh4jY #SCOTUS
195,"Apr 5, 2022","""Political elites are out of tune with working people, and Marie Gluesenkamp Perez is the working class candidate that can help give congress a tune-up.""  Read the rest online ➡ https://bit.ly/3r5YRu2 #FlipWA03"
196,"Mar 30, 2022",I'd love to see you tonight at our virtual reception! Get your tickets and come hear how I plan to defeat the extremists in our race for WA-03 and bring real leadership to our district. Online at: https://secure.actblue.com/donate/mgp3-30-2022 #FlipWA03
197,"Mar 24, 2022",This is exactly why I'm not taking any money from big corporate PACs! We've got to get dark money out of politics. Join me.
198,"Feb 23, 2022",To support my campaign on day one - join our grassroots movement at:
