,date,text
354,"Aug 12, 2022","My right-wing opponent would glady work with Doug Mastriano to ban abortion, even for rape and incest victims, and crush our labor unions. The radical right is anti-women and anti-worker. Too extreme for #PA17."
355,"Aug 12, 2022",Western PA is ready to bring back our supply chains and manufacturing. We've got the workers and unions and local businesses ready to fight for our jobs and economic future. Let's get to work #PA17!
356,"Aug 11, 2022","Good times hanging out with @Innamo
 and my wonderful neighbors at Aspinwall's Big Night Out this evening. Looking forward to many more! #PA17"
357,"Aug 11, 2022","Freedom is on the ballot, folks. My right wing opponent is on record opposing abortions in cases of rape and incest, forcing even victimized kids to give birth. This kind of extremism is a danger to our rights, and folks in #PA17 want no part of it."
358,"Aug 11, 2022",We have to make stuff right here at home. No more lousy trade deals and no more outsourcing of western PA jobs.
359,"Aug 10, 2022","I will defend Social Security and Medicare from the kind of heartless cuts favored by Ron Johnson, Doug Mastriano, and my right-wing opponent in #PA17."
360,"Aug 10, 2022",It will be an honor to represent this heroic young man in Congress 😂#LetsGoBucs #RTJR #PA17
361,"Aug 10, 2022","Hitting the doors in Coraopolis and checking in with our fantastic Beaver County volunteers getting trained up. #TeamDeluzio is fighting in every corner of #PA17. Will you join us?

https://mobilize.us/chrisforpa/"
362,"Aug 10, 2022","From my time in uniform, to working to protect our elections at Pitt Cyber, to fighting for a union at Pitt alongside @steelworkers
, my life has been about defending our freedom. With your support, we'll take this fight for our common good to Washington."
363,"Aug 9, 2022","A great western Pennsylvanian, who contributed so much to our understanding of our American story. 1776 and Truman are my personal favorites and would recommend if you like reading about history."
364,"Aug 9, 2022","I love to see #PA17 communties working hard for our public parks and recreation programs. Great stuff, Sharpsburg!"
365,"Aug 9, 2022",Affordable Pre-K eases the burden for working families and sets kids up to succeed. This is the kind of pro-family and pro-worker investment I'll fight for in Washington.
366,"Aug 8, 2022","Thanks for being on the team, @RiegerForPA
! 

Please sign up today and join us in our fight for the common good here in #PA17.
https://mobilize.us/chrisforpa/"
367,"Aug 8, 2022","More good news for western PA seniors:  the Inflation Reduction Act caps the costs of insulin (at $35), limits out-of-pocket spending on drugs, and will finally let Medicare negotiate drug prices to bring down costs for folks."
368,"Aug 7, 2022","A huge thanks to all the dedicated folks who braved the heat in Hampton today. Always an honor to share a stage with @SenWilliamsPA
 and @VenkatforPA
. Thanks for having us @Hampton_Dems
. Let's win this!"
369,"Aug 6, 2022","#TeamDeluzio was on the ground all across #PA17 today, talking to folks about our fight for freedom and the common good. Will you join us next time?

https://mobilize.us/chrisforpa/"
370,"Aug 6, 2022",This is what people power looks like.
371,"Aug 6, 2022","If you want an extremist like my opponent who thinks vicitms of rape or incest (even kids) should be forced to give birth, then I am not your candidate. I'll be fighting in Washington to protect our freedom and girls' and women's rights to decide what's best for them."
372,"Aug 5, 2022","We're going to win this race and fight like hell in Congress to stop @JeffBezos
 and his union-busting goons. I'm with you @Teamsters
 ✊"
373,"Aug 5, 2022",Check out this podcast on some of the fascinating civc and cultural work happening in Millvale (like the preservation of the Vanka Murals at St. Nicholas Church) #PA17.
374,"Aug 5, 2022","Great stuff here from @Bob_Casey
 to help #PA17, with millions for projects like upgrading Aliquippa's infrastructure and funding Boys & Girls Club programs in Sto-Rox. Let's get this done!"
375,"Aug 4, 2022","Our radical Supreme Court makes this a critical midterm race for our freedom. Will you join us?

https://mobilize.us/chrisforpa/"
376,"Aug 4, 2022","Great to spend time with Aliquippa Mayor Dwan Walker and Police Chief John Lane at TBJ's Southern Sauce.

(Pro tip: Don't wear a white shirt to a BBQ joint)
@1aliquippa"
377,"Aug 4, 2022",Corporate profits are hitting record highs while everyone else gets screwed. I'm running in #PA17 to take on the price-gouging monopolies preying on working families.
378,"Aug 4, 2022",The right-wing power grabs just keep coming. Extremists in the PA general assembly are trying to jam through constitutional amendments that would restrict abortion rights and more.
379,"Aug 4, 2022","My condolences to the families of Congresswoman Walorski and her staffers, Zachery Potts and Emma Thomson, who lost their lives yesterday."
380,"Aug 3, 2022",Democrats in Marshall Township are fired up to vote in November. Let's win this!
381,"Aug 3, 2022","#TeamDeluzio is powered by the people. No corporate dark money. And I'm up against a Republican who's dumped a million of his own $$$$ to try to buy this seat.

If you can manage, please support our fight for the common good.

https://secure.actblue.com/donate/chris-deluzio-for-congress-social"
382,"Aug 3, 2022",Lots to love and debate in ths listing of the region's best pizza joints. (Where's Millvale's Iron Born?!) What are your #PA17 favorites?
383,"Aug 3, 2022",Jobs jobs jobs! Great stuff here for western PA from @JoshShapiroPA
384,"Aug 3, 2022","Bravo, @linakhanFTC
. American capitalism needs more competition, not Big Tech giants gobbling up competitors and markets."
385,"Aug 3, 2022","There are a lot great policies for #PA17 in The Inflation Reduction Act. It's a bill that would ramp up clean energy and lower the cost of medicine, save people $ and help tackle inflation – all paid for by the ultra-rich and corporations."
386,"Aug 3, 2022","It includes serious incentives for wind, solar, and more. That means big support for the kind of manufacturing projects we're already seeing in the region, like the recently REOPENED Bethlehem Steel facility in Leetsdale:"
387,"Aug 3, 2022","There is strong support for nuclear power, like the critically important Beaver Valley Power Station in #PA17 that is a major source of union jobs and reliable power for the region."
388,"Aug 3, 2022","The bill also has incentives to invest in emerging tech like carbon capture/storage and hydrogen fuels that could be huge for western PA. And a related measure will speed up the process for approving key energy infrastructure, keeping our energy security strong."
389,"Aug 3, 2022","It will crack down on corporations paying little to nothing in taxes by creating a 15% minimum tax on huge corporations, ending their ability to avoid taxes despite massive profits."
390,"Aug 3, 2022","Like the name says, it will take a huge chunk out of the deficit:  over $300 billion, according to early estimates."
391,"Aug 3, 2022","This bill will lower healthcare costs by allowing the federal government to negotiate prices with drug companies, a widely popular measure that will roll back Big Pharma's ability to gouge the rest of us."
392,"Aug 3, 2022",Great to meet folks last night at the National Night Out event in Penn Hills and the Braddock Hills Democratic Committee meeting.
393,"Aug 2, 2022",Here’s what I have to say to Pat Toomey and his fellow Republicans blocking benefits for veterans like me who were exposed to burn pits. Just disgraceful stuff from politicians who wrap themselves in the flag. #HelpBurnPitVets #PassThePACTAct
394,"Aug 2, 2022","Doug Mastriano is no outlier. He's the product of a deacdes-long effort by the radical right to attack our freedom. Mastriano, Dr. Oz, and my opponent are too extreme for #PA17."
395,"Aug 1, 2022","Watching this country suffer under al Qaeda’s attacks on 9/11 was a big part of what drove me to serve and to lead Americans in harm’s way. And I’ll be honest, seeing justice brought to al-Zawahri after all these years, at such cost to so many, feels pretty damn good."
396,"Aug 1, 2022","It's August already! Election day is coming fast, and we need to reach folks in every #PA17 community in this campaign for our common good. Will you join us?

https://mobilize.us/chrisforpa/"
397,"Aug 1, 2022",Check out some of the great stuff happening in Ambridge. Fantastic! #PA17
398,"Aug 1, 2022","My right-wing opponent wants to put an abortion ban in the Constitution, and is on the record opposing exceptions for rape and incest victims. He and his pals Dr. Oz & Doug Mastriano are too extreme for #PA17. Let's win this @JoshShapiroPA
 @JohnFetterman"
399,"Jul 31, 2022","My catching days are long over, but I'm still a proud Crusader. I learned a lot behind the plate (and had the bruises to show for it!), and growing up here made me the man I am today. I love west PA and will give it all I've got to represent us well in DC. 
#PA17 @crusaderathdept"
400,"Jul 31, 2022","Corporate Dark Money PACs are already planning to make this one of the most expensive midterm election seasons in history, and #PA17 is a major battleground. Please, help us rally our neighbors against an onslaught of $$$ meant to weaken our democracy."
401,"Jul 30, 2022","#TeamDeluzio has the best volunteers in the game. Thank you for your hard work today all across #PA17. Especially the team at @MomsDemand
.

We could always use more help: https://mobilize.us/chrisforpa/"
402,"Jul 30, 2022","🧵Today we celebrate the 57th anniversary of Medicare + Medicaid. LBJ signed the bill. But because Harry Truman (love him!) fought so hard for healthcare as President, Johnson not only invited him to the ceremony, he held the signing at the Truman Library in Independence, MO."
403,"Jul 30, 2022","""I am so proud that this has come to pass in the Johnson administration. But it was really Harry Truman of Missouri who planted the seeds of compassion and duty which have today flowered into care for the sick, and serenity for the fearful."" - Lyndon Johnson"
404,,"Harry Truman's work isn't done. 

When I get to Washington, I'll protect Medicare and Medicaid from Republican cuts and fight for decent healthcare for every American. #GiveEmHell"
405,"Jul 30, 2022",We need to protect our economy from the greed and vanity of the Big Tech monopolies. I'm looking forward to taking them on in Washington.
406,"Jul 30, 2022",Politicians with non-public info trading stocks of companies the Congress needs to regulate...it's ridiculous. And it undermines trust in government. We've got to ban this trading by members of Congress and spouses.
407,"Jul 29, 2022","Don't believe in fairy tales like ""trickle down economics,"" folks."
408,"Jul 29, 2022",I'd have voted for this bill. It will make us more competitive with China in the critical semiconductor industry and crank up production here at home. Anybody surprised that 89% of House Republicans voted against the bill?
409,"Jul 29, 2022","I fought alongside @steelworkers
 for a union for Pitt workers, and I'll fight in Congress every day for a better deal for all #PA17 workers. 

If you can manage it, please consider supporting our campaign as we close out the month.    

https://secure.actblue.com/donate/chris-d"
410,"Jul 28, 2022","🌞Looks like it's going to be a gorgeous weekend for canvassing. Join our fight for the common good.

https://mobilize.us/chrisforpa/"
411,"Jul 28, 2022","It's greed, folks...

""Essentially what's going on is that big corporations are using the cover of inflation to jack up their prices beyond what their input costs would justify and rake in those profits, and consumers are paying the price."""
412,"Jul 28, 2022","I’ve said it once and I’ll say it again: @SenToomey
 had no problem sending my pals and me off to Iraq at a cost in the trillions, but now the chicken hawk tries to block the care we need. Reason number a million why PA needs @JohnFetterman
  ."
413,"Jul 28, 2022","These right-wing attacks on elections are continuing, all designed to keep fueling the Big Lie. I first swore an oath to the Constitution as a 17-year old, and I'm just as committed today to protecting our democracy. I won't give 'em an inch."
414,"Jul 27, 2022","Just wrapped up a great roundtable with the hardworking folks at @steelworkers
. We discussed both the challenges and the amazing opportunities facing us in #PA17."
415,"Jul 27, 2022","We discussed the soaring cost of living, and how Republicans are blocking pro-family and pro-worker solutions that would fix our supply chains, protect folks from price gouging, and lower prices."
416,"Jul 27, 2022","We talked about how to protect workers from the predatory trade practices of our economic rivals, and how the Federal government can step up for threatened and displaced workers & businesses."
417,"Jul 27, 2022","Protecting retirement benefits and making healthcare less of a ripoff was a top priority for many, and I stressed my commitment to lower medical costs and fight against Republican cuts to Social Security & Medicare."
418,"Jul 27, 2022",We talked about how the region can keep and GROW our manufacturing sector with the energy jobs of today and tomorrow.
419,"Jul 27, 2022","And as always, we discussed how to protect the common good and the union way of life in an era of runaway corporate greed."
420,"Jul 27, 2022","This western PA guy couldn't be prouder to have the @steelworkers
 backing me, and I'll always have your backs in Washington."
421,"Jul 27, 2022","Great read by @matthewstoller
. The great tech and retail giants of our day are essentially just ""overfed middlemen."" Lot's of sharp points here."
422,"Jul 27, 2022","I love this community. (And outstanding work, Marine!)"
423,"Jul 27, 2022","I'm running to protect and restore reproductive rights. My opponent? He wants to put an abortion ban in the U.S. Constitution (and wants to force rape and incest victims, kids even, to give birth). He's way too extreme for #PA17."
424,"Jul 27, 2022",It's 2022 and the minimum wage is still $7.25. That's absurd.
425,"Jul 27, 2022","I'll work to protect unions and workers from this kind of shameful, underhanded crap."
426,"Jul 26, 2022","The last thing we need is yet another healthcare monopoly. @JeffBezos
 has no business in your doctor's office. If anything, he could stand to lose a few companies. #BreakEmUp"
427,"Jul 26, 2022","Thanks, Marcia! It's an honor to run a campaign powered by people, not corporate dark money."
428,"Jul 26, 2022","Today, #TeamDeluzio joins millions of Americans in celebrating the 32nd anniversary of the Americans with Disabilities Act. We've made amazing progress, and we still have a lot of work to do ensuring true accessibility across all of society."
429,"Jul 26, 2022","As a veteran, I've seen firsthand how coporations can warp our national security for the sake of profit. We need bold antitrust action like this to keep our defense sector strong and competitive."
430,"Jul 26, 2022","This veteran can’t wait to replace Pat Toomey with @JohnFetterman
. John understands the sacred duty this country has to care for those who wore the uniform. Let’s get John to the Senate!"
431,"Jul 26, 2022","I’m grateful to every single person who is driving this campaign. We don’t have a stash of corporate dark money, so the help is crucial in our fight for the common good. Will you join us?

https://mobilize.us/chrisforpa/ 

https://secure.actblue.com/donate/chris-deluzio-for-congress-social"
432,"Jul 25, 2022","Looking forward to working with you in Congress, @sethmoulton
 . Thanks for your support!"
433,"Jul 25, 2022",As true today as ever...
434,"Jul 25, 2022","With back to school coming around the corner, please consider school supply donations for North Hills families in need."
435,"Jul 25, 2022","This weekend, our volunteers across #PA17 marched through a heat wave to tell their neighbors about our fight for the common good. It's an honor to have them on the team.

Will you join us? 

https://mobilize.us/chrisforpa/"
436,"Jul 25, 2022","Proud to be endorsed by Senator @Bob_Casey
 . He has a long history of fighting for working families in PA and he knows our campaign for the common good is going to deliver for folks in #PA17."
437,"Jul 24, 2022","I wore the uniform to serve this country abroad. Well, I’m in this race today to fight the wannabe tyrants in DC + Big Business that are gouging us right here at home."
438,"Jul 24, 2022","Washington allowed a small handful of companies to take control of our entire food industry. The results are exploding prices for working families, dysfunctional supply chains, and massive $$$ for executives."
439,"Jul 24, 2022","We're fighting for votes in every corner of #PA17, and we need your help. Whether it's in person or over the the phone, people are powering this campaign and we wouldn't have it any other way. Thank you! 

https://mobilize.us/chrisforpa/"
440,"Jul 24, 2022","A good start in PA, but we need federal action too. Whether it's opening up banking for these businesses or making sure doctors can prescribe medical marijuana to my fellow veterans at the VA, we need to legalize cannabis federally to move forward."
441,"Jul 23, 2022",17 people who aren't paying enough taxes.
442,"Jul 23, 2022","Whether serving this country in uniform or working as a lawyer to protect our elections, my life has been about fighting for American democracy. I'm ready on day one to go to Washington + protect our freedom from right-wing extremists."
443,"Jul 23, 2022",Greedy corporate bosses and their bootlicker politicians shipped our jobs overseas and tried to kill unions and small businesses for decades. They don't care about the common good or western PA or putting the people of this country first. It's all about $$$$ for these jagoffs.
444,"Jul 22, 2022",Big Tech giants make billions hoarding our personal info. Demand real transparency + break 'em up.
445,"Jul 22, 2022",Putin is weaponizing the globalized economy to carry out his vicious war. Shortening our supply chains (let's make stuff here!) and reducing dependence on overseas energy is vital for our national security.
446,"Jul 22, 2022","Butch Lewis Act in the American Rescue Plan was a huge win: over a million workers can retire with the pensions they were promised, thanks to the Democrats (no GOP votes). I'll always fight to protect pensions + retirement security in PA. #ButchLewisAct"
447,"Jul 21, 2022","It's one thing to say you're mad about inflation. It’s another to actually have a plan. Everyone is feeling squeezed, and corporate greed, outsourcing, and far-flung supply chains are to blame. Let’s put people over profit, make stuff here again, and do it with union workers."
448,"Jul 21, 2022",I'm in this race to fight corporate greed and strengthen our democracy.
449,"Jul 21, 2022","https://farmanddairy.com/news/beaver-county-launches-20m-program-to-bring-broadband-to-all-residents/709362.html


Love what they’re doing in Beaver County thanks to the American Rescue Plan. The internet is a utility, just as critical as water and electricity, and we can't leave anyone in Western PA behind."
450,"Jul 21, 2022","https://cnn.com/travel/article/us-airports-most-summer-cancellations-delays/index.html


We gave the airlines a $25 billion dollar bailout, and consumers are the ones getting screwed. We need fighters in Congress ready to take on corporate greed and stand up to the CEOs who are ripping the rest of us off."
451,"Jul 18, 2022","#TeamDeluzio has been knocking on doors, and we are hearing the same thing. Life is too expensive, our union jobs have been shipped overseas, and we should be making stuff here again. Join the team that's ready to get stuff done for working families: https://mobilize.us/chrisforpa/"
452,"Jul 16, 2022","#TeamDeluzio is launching canvasses all over #PA17 -- shout out to @commondefense
 and @PADems
 for making this morning’s launch in Penn Hills extra fun."
453,"Jul 16, 2022","You don't get more Western PA than @quipfootball
. Happy to support the team and can't wait to see them do great things again this year. And thanks to @1aliquippa
 for being a great host."
454,"Jul 15, 2022","This campaign isn't taking a cent of corporate money. I don't answer to the corporate giants, and they know I'll be fighting hard to end their price gouging and greed that's shipped our jobs overseas, killed small businesses, and attacked the union way of life."
455,"Jul 15, 2022","I joined the @PaDems
 + local leaders to stand for freedom and choice today.  

And the contrast with my right-wing opponent couldn’t be starker:"
456,"Jul 15, 2022",he supports a constitutional amendment to ban abortion and is on record wanting rape and incest victims (children even) subject to his abortion bans. Folks in #PA17 want nothing to do with this extremism.
457,"Jul 14, 2022","My extremist right-wing opponent believes in a nationwide ban on abortion and is on the record wanting rape & incest victims to be forced to give birth. He's dangerous, out of touch, and a threat to freedom. [1/2]"
458,"Jul 14, 2022",Honored to join tonight's rally at Harrison Hills Park to talk about the stakes this November. Sign up to volunteer and fight back: https://mobilize.us/chrisforpa/
459,"Jul 14, 2022","Hey @Starbucks
: Stop union busting and messing with your workers' rights. I stand with @pghsbuxunited
 + @USW
 and can't wait to drink more union-made coffee around here!"
460,"Jul 14, 2022","More of this. 🇺🇸 

We're in the economic fight of our lives with China, and it's time we start taking our jobs back starting right here in #PA17."
461,"Jul 13, 2022","Life is a rip-off right now. Period. 

To bring down costs, we have to take on the corporate greed that's gouging us + start making stuff here again instead of relying on supply chains to China."
462,"Jul 11, 2022","The best defense is a good offense -- it's time to take on the huge corporations who are gouging us, whose greed is bankrupting working families.

Let's get to work. 
https://secure.actblue.com/donate/chris-d"
463,"Jul 10, 2022","#TeamDeluzio launched multiple canvasses in Allegheny and Beaver Counties across #PA17 this weekend and spent time at events in Sharpsburg, Mt. Lebanon, Penn Hills, Dormont, Ohio Township, and Edgewood. Let’s go!"
464,"Jul 8, 2022","Yes, I saw the new @TopGunMovie
. 
Yes, it kicked a**. 
And, yes, this Navy guy absolutely still feels the need for speed!"
465,"Jul 8, 2022",I was willing to risk my life for this country because I believe in America. [1/2]
466,"Jul 8, 2022","Patriotism demands we fight for our common good, and that's why I'm running for Congress: to combat corporate greed that's making life a rip off, to fight for the union way of life, to start making stuff here again, and so much more."
467,"Jul 7, 2022","It may feel like summer, but November is coming. Can we count on you to volunteer and help #TeamDeluzio continue to reach voters across #PA17? 

https://mobilize.us/chrisforpa/"
468,"Jul 7, 2022","This is great investment in #PA17, with so much more to come. And guess what? More than 90% of Republicans in the House voted against the infrastructure bill that’s delivering for western PA. (1/2)"
469,"Jul 7, 2022","We ought to have the best infrastructure in the world, and I will fight the right wing in Washington to get it done."
470,"Jul 7, 2022","Lousy trade deals + corporate greed have killed our jobs for far too long. We see it here in #PA17, from the Alle-Kiski Valley to Aliquippa, and I'm not going to let our jobs go overseas. 

We need to bring back manufacturing, make stuff here again, and do it with union workers."
471,"Jul 6, 2022","We're lucky to have the Beaver Valley Power Station right here in #PA17. It's a major source of both solid union jobs and reliable clean energy powering our region.
https://nytimes.com/2022/07/05/bus"
472,"Jul 6, 2022","Let's make stuff in this country, let's have our union brothers and sisters make it right here in #PA17, and let's get to work."
473,"Jul 5, 2022","My radical right opponent wants to ban abortion nationwide, with no exceptions for rape or incest. And he wants to do it with a constitutional amendment — this is extreme, dangerous, and wildly out of touch."
474,"Jul 4, 2022","I can’t begin to tell you how many days I spent as a kid hanging in Crafton Park—it’s always special to spend time with friends old and new in Crafton, like Mayor Perry! Happy Independence Day!"
475,"Jul 4, 2022",My heart breaks for the victims of the mass shooting in Illinois—folks who just wanted to celebrate today like Americans all over. I refuse to accept this as normal and am gonna fight like hell in Washington to bring some sanity to our gun laws.
476,"Jul 4, 2022",#TeamDeluzio had a big Fourth of July on the #PA17 campaign trail today in Leetsdale ➡️ Forest Hills ➡️ Mt. Lebanon. Happy Independence Day! 🇺🇸
477,"Jul 3, 2022","Great time at Hampton Community Day with my family. The @Hampton_Dems
 are organized and ready to win #PA17 in November!"
478,"Jul 2, 2022","My right-wing opponent wants a constitutional amendment to ban abortion nationwide. The radical right agenda to treat women like it's the Stone Age is on full display in #PA17, and I'm not going to let the jagoffs win."
479,"Jul 1, 2022","This is the union-backed campaign in #PA17, and we'll never stop fighting for workers and solid UNION jobs here at home."
480,"Jul 1, 2022","You'll always know where I stand on the issues that hit wallets here in #PA17: 
- Make stuff here at home 
- Union YES 
- Get corporate money out of politics  
- End the price gouging 
- No more crappy trade deals"
481,"Jun 30, 2022","We should make stuff here again. Make it with union workers, grow the middle class, and give small businesses a chance against corporate giants who are gouging us."
482,"Jun 29, 2022","Thanks to @iwlocal3
 for showing me around their great training center. 

They’re teaching people right here in western PA to do the hard work in UNION jobs to build this region."
483,"Jun 29, 2022","The eyes of the country are on #PA17—and we're building the coalition to win.

I don't care if you're a Democrat, an independent, or a Republican, I know you're tired of huge corporations ripping you off. [1/2]"
484,"Jun 29, 2022","I'm running to take on those corporations and their corrupt politicians, to build solid union jobs, and to fight to make sh*t here again. 

Let's get to work."
485,"Jun 28, 2022","I learned a simple lesson in the Navy: ""Ship, Shipmate, Self.""
But I see politicians acting instead like a bunch of corrupt corporate bootlickers. RT if you think patriotism means putting our common good first."
486,"Jun 28, 2022","Look, we have to meet our fundraising deadline Thursday night and I need your help. 

The radical right is emboldened by the downfall of Roe, and we need to post some big numbers to fight back in this critical race. 

Can we count on you? https://secure.actblue.com/donate/chris-d"
487,"Jun 28, 2022","Unions built the middle class in this country, and I'll never stop fighting for every worker's right to form and join a union. #1u"
488,"Jun 27, 2022","The radical right either self-funds their campaigns or rakes in corporate money (or both). This campaign is powered by people, and I don't take a cent from the corporations that are gouging all of us. Chip in today to join our team:"
489,"Jun 27, 2022","I'm no social media influencer, but I can tell ya corporate consolidation has been hurting all of us in western PA. We need stronger antitrust laws and a government with the guts to enforce them against these corporate giants."
490,"Jun 26, 2022","Seven years ago, the Supreme Court recognized marriage equality. Just two days ago, that same court threw that right into doubt. We have tough fights ahead, but I'll have your back in Washington to protect your right to marry and so much more."
491,"Jun 25, 2022","Great crowd at today’s @bcdemparty
 golf outing. Beaver County is fired up to elect Democrats up and down the ballot!"
492,"Jun 25, 2022","The Chinese government has been waging economic warfare against the American people for years—it's about time we start acting like we're in a fight for our jobs, our manufacturing, and the dignity of workers."
493,"Jun 24, 2022",This is about the fundamental human rights to autonomy & choice. My right-wing opponent wants to ban #abortion nationwide - I’m not going to let that happen.
494,"Jun 24, 2022","Let me be crystal clear about this:  for us to have a shot at protecting abortion rights, we have to win this November. (1/2)"
495,"Jun 24, 2022","Of course we have to beat my right-wing opponent who wants to ban abortion nationwide, but we also have to make sure @JohnFetterman
 is our next Senator and @JoshShapiroPA
 wields the Governor's pen here in Pennsylvania. The stakes couldn't be higher. (2/2)"
496,"Jun 24, 2022","SCOTUS threw out the long-standing precedent of #Roe, attacking the right to abortion & the right of privacy. This is a threat to the basic human right of autonomy. (1/2)"
497,"Jun 24, 2022","I'm honored to have the backing of @PPact
 and @NationalNOWPAC
 in the fight for #PA17, and I'll always stand up for a woman's right to choose."
498,"Jun 23, 2022",Thanks to the Coraopolis NAACP for a great time at tonight’s Freedom Fund Banquet!
499,"Jun 23, 2022",Join #TeamDeluzio to knock on doors across #PA17 this weekend! Sign up here:
500,"Jun 22, 2022","Behemoths like Big Tech monopolists have been buying up political power and rigging the rules for themselves for too long -- break 'em up.
https://cnn.com/2022/06/17/tec"
501,"Jun 22, 2022","Let's make stuff in this country, right here in western PA, with union workers."
502,"Jun 21, 2022","I'm Chris Deluzio, and I'm about to hold one of the most competitive congressional seats in the country. I'm a veteran, voting rights attorney, and someone who fought to form a union, and I know what is at stake in this election. RT to help us grow our movement & keep #PA17 blue."
503,"Jun 21, 2022","Let's pass the PRO Act and have some real consequences when jagoffs like @JeffBezos
  union bust like this."
504,"Jun 20, 2022","When corporations have the power to price goods, they profit and we pay more. They're gouging us."
505,"Jun 20, 2022","Honored to have @PFT400
 on #TeamDeluzio! Teachers are the backbones of our schools, fighting hard for our kids and their futures."
506,"Jun 19, 2022",Happy Father’s Day to all my fellow dads out there today across #PA17 — especially mine! Let’s go Bucs!
507,"Jun 19, 2022","Today, on #Juneteenth, we celebrate emancipation and reflect on the long march to freedom that continues today. 

We still have work to do to tackle racism in this country, and the fight for freedom for all is far from over."
508,"Jun 18, 2022","#TeamDeluzio was out across #PA17 today meeting voters at Mt. Lebo Pride, Swissvale Juneteenth, McKees Rocks Juneteenth, Sewickley Juneteenth, Millvale Pride, and Beaver Falls Juneteenth!"
509,"Jun 17, 2022","💯 @JohnFetterman
 — let’s get to work!"
510,"Jun 17, 2022",Fun for the whole family at the Oakmont Night Market. My kids recommend the pepperoni rolls!
511,"Jun 17, 2022","Last I checked, Pat Toomey had no problem sending my buddies and me off to Iraq at a cost in the trillions, but now he's worried about the price tag to take care of us? If you won't take care of the warfighters, then you can't afford the war. #ChickenHawk"
512,"Jun 16, 2022","This campaign is all about building and making stuff right here in western PA with our union brothers and sisters doing the work. @GoIUPAT
 DC 57 is training people in #PA17 to do exactly that--thanks for having me to your top-notch training center today!"
513,"Jun 15, 2022","Record profits for Big Oil, on the backs of hardworking Americans over-paying at the pump. They need to start investing in ramping up production to ease prices. And we need people in Congress who aren’t afraid to take on corporate greed."
514,"Jun 14, 2022","This Navy guy wishes the U.S. Army a happy birthday today! I couldn't have been prouder to have served with so many patriotic and dedicated Soldiers in Iraq, representing the best of this country from every corner and walk of life."
515,"Jun 14, 2022","Today #PA17 was named a top-priority race in the country. Here in Western PA, we don’t back down from a tough fight, and we’re ready to take this campaign for our common good and a government that serves all of us to victory this November."
516,"Jun 13, 2022","They're gouging us, folks. And if we keep letting huge corporations run our government and buy right-wing politicians, nothing will change.

https://triblive.com/opinion/editor"
